RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket,Abbreviation,GridPosition,Position,TeamName,Status,places_gained_from_grid,finished_ahead_of_grid
2023,Australian Grand Prix,TSU,4,58,4+,TSU,12.0,10.0,AlphaTauri,Finished,2.0,True
2023,Australian Grand Prix,VER,3,58,3,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,Australian Grand Prix,ZHO,5,58,4+,ZHO,17.0,9.0,Alfa Romeo,Finished,8.0,True
2023,Austrian Grand Prix,ALB,3,71,3,ALB,10.0,11.0,Williams,Finished,-1.0,False
2023,Austrian Grand Prix,ALO,3,71,3,ALO,7.0,5.0,Aston Martin,Finished,2.0,True
2023,Austrian Grand Prix,BOT,3,70,3,BOT,14.0,15.0,Alfa Romeo,Lapped,-1.0,False
2023,Austrian Grand Prix,DEV,3,70,3,DEV,20.0,17.0,AlphaTauri,Lapped,3.0,True
2023,Austrian Grand Prix,GAS,3,71,3,GAS,9.0,10.0,Alpine,Finished,-1.0,False
2023,Austrian Grand Prix,HAM,3,71,3,HAM,5.0,8.0,Mercedes,Finished,-3.0,False
2023,Austrian Grand Prix,HUL,2,13,2,HUL,8.0,20.0,Haas F1 Team,Retired,-12.0,False
2023,Austrian Grand Prix,LEC,3,71,3,LEC,2.0,2.0,Ferrari,Finished,0.0,False
2023,Austrian Grand Prix,MAG,3,70,3,MAG,19.0,18.0,Haas F1 Team,Lapped,1.0,True
2023,Austrian Grand Prix,NOR,3,71,3,NOR,4.0,4.0,McLaren,Finished,0.0,False
2023,Austrian Grand Prix,OCO,3,70,3,OCO,12.0,14.0,Alpine,Lapped,-2.0,False
2023,Austrian Grand Prix,PER,3,71,3,PER,15.0,3.0,Red Bull Racing,Finished,12.0,True
2023,Austrian Grand Prix,PIA,4,70,4+,PIA,13.0,16.0,McLaren,Lapped,-3.0,False
2023,Austrian Grand Prix,RUS,3,71,3,RUS,11.0,7.0,Mercedes,Finished,4.0,True
2023,Austrian Grand Prix,SAI,3,71,3,SAI,3.0,6.0,Ferrari,Finished,-3.0,False
2023,Austrian Grand Prix,SAR,3,70,3,SAR,18.0,13.0,Williams,Lapped,5.0,True
2023,Austrian Grand Prix,STR,4,71,4+,STR,6.0,9.0,Aston Martin,Finished,-3.0,False
2023,Austrian Grand Prix,TSU,4,70,4+,TSU,16.0,19.0,AlphaTauri,Lapped,-3.0,False
2023,Austrian Grand Prix,VER,4,71,4+,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,Austrian Grand Prix,ZHO,3,70,3,ZHO,17.0,12.0,Alfa Romeo,Lapped,5.0,True
2023,Azerbaijan Grand Prix,ALB,1,51,1,ALB,12.0,12.0,Williams,Finished,0.0,False
2023,Azerbaijan Grand Prix,ALO,1,51,1,ALO,6.0,4.0,Aston Martin,Finished,2.0,True
2023,Azerbaijan Grand Prix,BOT,3,50,3,BOT,13.0,18.0,Alfa Romeo,Lapped,-5.0,False
2023,Azerbaijan Grand Prix,DEV,0,10,0,DEV,18.0,20.0,AlphaTauri,Retired,-2.0,False
2023,Azerbaijan Grand Prix,GAS,2,51,2,GAS,17.0,14.0,Alpine,Finished,3.0,True
2023,Azerbaijan Grand Prix,HAM,1,51,1,HAM,5.0,6.0,Mercedes,Finished,-1.0,False
2023,Azerbaijan Grand Prix,HUL,1,50,1,HUL,20.0,17.0,Haas F1 Team,Lapped,3.0,True
2023,Azerbaijan Grand Prix,LEC,1,51,1,LEC,1.0,3.0,Ferrari,Finished,-2.0,False
2023,Azerbaijan Grand Prix,MAG,1,51,1,MAG,16.0,13.0,Haas F1 Team,Finished,3.0,True
2023,Azerbaijan Grand Prix,NOR,1,51,1,NOR,7.0,9.0,McLaren,Finished,-2.0,False
2023,Azerbaijan Grand Prix,OCO,1,51,1,OCO,19.0,15.0,Alpine,Finished,4.0,True
2023,Azerbaijan Grand Prix,PER,1,51,1,PER,3.0,1.0,Red Bull Racing,Finished,2.0,True
2023,Azerbaijan Grand Prix,PIA,1,51,1,PIA,10.0,11.0,McLaren,Finished,-1.0,False
2023,Azerbaijan Grand Prix,RUS,2,51,2,RUS,11.0,8.0,Mercedes,Finished,3.0,True
2023,Azerbaijan Grand Prix,SAI,1,51,1,SAI,4.0,5.0,Ferrari,Finished,-1.0,False
2023,Azerbaijan Grand Prix,SAR,1,51,1,SAR,14.0,16.0,Williams,Finished,-2.0,False
2023,Azerbaijan Grand Prix,STR,1,51,1,STR,9.0,7.0,Aston Martin,Finished,2.0,True
2023,Azerbaijan Grand Prix,TSU,1,51,1,TSU,8.0,10.0,AlphaTauri,Finished,-2.0,False
2023,Azerbaijan Grand Prix,VER,1,51,1,VER,2.0,2.0,Red Bull Racing,Finished,0.0,False
2023,Azerbaijan Grand Prix,ZHO,2,36,2,ZHO,15.0,19.0,Alfa Romeo,Retired,-4.0,False
2023,Bahrain Grand Prix,ALB,3,57,3,ALB,15.0,10.0,Williams,Finished,5.0,True
2023,Bahrain Grand Prix,ALO,2,57,2,ALO,5.0,3.0,Aston Martin,Finished,2.0,True
2023,Bahrain Grand Prix,BOT,2,57,2,BOT,12.0,8.0,Alfa Romeo,Finished,4.0,True
2023,Bahrain Grand Prix,DEV,2,56,2,DEV,19.0,14.0,AlphaTauri,Lapped,5.0,True
2023,Bahrain Grand Prix,GAS,3,57,3,GAS,20.0,9.0,Alpine,Finished,11.0,True
2023,Bahrain Grand Prix,HAM,2,57,2,HAM,7.0,5.0,Mercedes,Finished,2.0,True
2023,Bahrain Grand Prix,HUL,3,56,3,HUL,10.0,15.0,Haas F1 Team,Lapped,-5.0,False
2023,Bahrain Grand Prix,LEC,2,40,2,LEC,3.0,19.0,Ferrari,Retired,-16.0,False
2023,Bahrain Grand Prix,MAG,3,56,3,MAG,17.0,13.0,Haas F1 Team,Lapped,4.0,True
2023,Bahrain Grand Prix,NOR,6,55,4+,NOR,11.0,17.0,McLaren,Lapped,-6.0,False
2023,Bahrain Grand Prix,OCO,4,41,4+,OCO,9.0,18.0,Alpine,Retired,-9.0,False
2023,Bahrain Grand Prix,PER,2,57,2,PER,2.0,2.0,Red Bull Racing,Finished,0.0,False
2023,Bahrain Grand Prix,PIA,1,13,1,PIA,18.0,20.0,McLaren,Retired,-2.0,False
2023,Bahrain Grand Prix,RUS,2,57,2,RUS,6.0,7.0,Mercedes,Finished,-1.0,False
2023,Bahrain Grand Prix,SAI,2,57,2,SAI,4.0,4.0,Ferrari,Finished,0.0,False
2023,Bahrain Grand Prix,SAR,3,56,3,SAR,16.0,12.0,Williams,Lapped,4.0,True
2023,Bahrain Grand Prix,STR,2,57,2,STR,8.0,6.0,Aston Martin,Finished,2.0,True
2023,Bahrain Grand Prix,TSU,3,57,3,TSU,14.0,11.0,AlphaTauri,Finished,3.0,True
2023,Bahrain Grand Prix,VER,2,57,2,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,Bahrain Grand Prix,ZHO,3,56,3,ZHO,13.0,16.0,Alfa Romeo,Lapped,-3.0,False
2023,Belgian Grand Prix,ALB,3,44,3,ALB,15.0,14.0,Williams,Finished,1.0,True
2023,Belgian Grand Prix,ALO,2,44,2,ALO,9.0,5.0,Aston Martin,Finished,4.0,True
2023,Belgian Grand Prix,BOT,2,44,2,BOT,13.0,12.0,Alfa Romeo,Finished,1.0,True
2023,Belgian Grand Prix,GAS,1,44,1,GAS,12.0,11.0,Alpine,Finished,1.0,True
2023,Belgian Grand Prix,HAM,3,44,3,HAM,3.0,4.0,Mercedes,Finished,-1.0,False
2023,Belgian Grand Prix,HUL,2,44,2,HUL,20.0,18.0,Haas F1 Team,Finished,2.0,True
2023,Belgian Grand Prix,LEC,2,44,2,LEC,1.0,3.0,Ferrari,Finished,-2.0,False
2023,Belgian Grand Prix,MAG,2,44,2,MAG,16.0,15.0,Haas F1 Team,Finished,1.0,True
2023,Belgian Grand Prix,NOR,2,44,2,NOR,7.0,7.0,McLaren,Finished,0.0,False
2023,Belgian Grand Prix,OCO,2,44,2,OCO,14.0,8.0,Alpine,Finished,6.0,True
2023,Belgian Grand Prix,PER,2,44,2,PER,2.0,2.0,Red Bull Racing,Finished,0.0,False
2023,Belgian Grand Prix,PIA,0,1,0,PIA,5.0,20.0,McLaren,Retired,-15.0,False
2023,Belgian Grand Prix,RIC,2,44,2,RIC,19.0,16.0,AlphaTauri,Finished,3.0,True
2023,Belgian Grand Prix,RUS,1,44,1,RUS,8.0,6.0,Mercedes,Finished,2.0,True
2023,Belgian Grand Prix,SAI,2,23,2,SAI,4.0,19.0,Ferrari,Retired,-15.0,False
2023,Belgian Grand Prix,SAR,3,44,3,SAR,18.0,17.0,Williams,Finished,1.0,True
2023,Belgian Grand Prix,STR,1,44,1,STR,10.0,9.0,Aston Martin,Finished,1.0,True
2023,Belgian Grand Prix,TSU,2,44,2,TSU,11.0,10.0,AlphaTauri,Finished,1.0,True
2023,Belgian Grand Prix,VER,2,44,2,VER,6.0,1.0,Red Bull Racing,Finished,5.0,True
2023,Belgian Grand Prix,ZHO,2,44,2,ZHO,17.0,13.0,Alfa Romeo,Finished,4.0,True
2023,British Grand Prix,ALB,1,52,1,ALB,8.0,8.0,Williams,Finished,0.0,False
2023,British Grand Prix,ALO,1,52,1,ALO,9.0,7.0,Aston Martin,Finished,2.0,True
2023,British Grand Prix,BOT,1,52,1,BOT,20.0,12.0,Alfa Romeo,Finished,8.0,True
2023,British Grand Prix,DEV,2,52,2,DEV,18.0,17.0,AlphaTauri,Finished,1.0,True
2023,British Grand Prix,GAS,2,46,2,GAS,10.0,18.0,Alpine,Retired,-8.0,False
2023,British Grand Prix,HAM,1,52,1,HAM,7.0,3.0,Mercedes,Finished,4.0,True
2023,British Grand Prix,HUL,2,52,2,HUL,11.0,13.0,Haas F1 Team,Finished,-2.0,False
2023,British Grand Prix,LEC,2,52,2,LEC,4.0,9.0,Ferrari,Finished,-5.0,False
2023,British Grand Prix,MAG,0,32,0,MAG,19.0,19.0,Haas F1 Team,Retired,0.0,False
2023,British Grand Prix,NOR,1,52,1,NOR,2.0,2.0,McLaren,Finished,0.0,False
2023,British Grand Prix,OCO,1,9,1,OCO,13.0,20.0,Alpine,Retired,-7.0,False
2023,British Grand Prix,PER,1,52,1,PER,15.0,6.0,Red Bull Racing,Finished,9.0,True
2023,British Grand Prix,PIA,1,52,1,PIA,3.0,4.0,McLaren,Finished,-1.0,False
2023,British Grand Prix,RUS,1,52,1,RUS,6.0,5.0,Mercedes,Finished,1.0,True
2023,British Grand Prix,SAI,1,52,1,SAI,5.0,10.0,Ferrari,Finished,-5.0,False
2023,British Grand Prix,SAR,1,52,1,SAR,14.0,11.0,Williams,Finished,3.0,True
2023,British Grand Prix,STR,1,52,1,STR,12.0,14.0,Aston Martin,Finished,-2.0,False
2023,British Grand Prix,TSU,2,52,2,TSU,16.0,16.0,AlphaTauri,Finished,0.0,False
2023,British Grand Prix,VER,1,52,1,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,British Grand Prix,ZHO,3,52,3,ZHO,17.0,15.0,Alfa Romeo,Finished,2.0,True
2023,Canadian Grand Prix,ALB,1,70,1,ALB,9.0,7.0,Williams,Finished,2.0,True
2023,Canadian Grand Prix,ALO,2,70,2,ALO,2.0,2.0,Aston Martin,Finished,0.0,False
2023,Canadian Grand Prix,BOT,1,70,1,BOT,14.0,10.0,Alfa Romeo,Finished,4.0,True
2023,Canadian Grand Prix,DEV,2,69,2,DEV,17.0,18.0,AlphaTauri,Lapped,-1.0,False
2023,Canadian Grand Prix,GAS,2,70,2,GAS,15.0,12.0,Alpine,Finished,3.0,True
2023,Canadian Grand Prix,HAM,2,70,2,HAM,3.0,3.0,Mercedes,Finished,0.0,False
2023,Canadian Grand Prix,HUL,2,69,2,HUL,5.0,15.0,Haas F1 Team,Lapped,-10.0,False
2023,Canadian Grand Prix,LEC,1,70,1,LEC,10.0,4.0,Ferrari,Finished,6.0,True
2023,Canadian Grand Prix,MAG,2,69,2,MAG,13.0,17.0,Haas F1 Team,Lapped,-4.0,False
2023,Canadian Grand Prix,NOR,2,70,2,NOR,7.0,13.0,McLaren,Finished,-6.0,False
2023,Canadian Grand Prix,OCO,2,70,2,OCO,6.0,8.0,Alpine,Finished,-2.0,False
2023,Canadian Grand Prix,PER,2,70,2,PER,12.0,6.0,Red Bull Racing,Finished,6.0,True
2023,Canadian Grand Prix,PIA,2,70,2,PIA,8.0,11.0,McLaren,Finished,-3.0,False
2023,Canadian Grand Prix,RUS,2,54,2,RUS,4.0,19.0,Mercedes,Retired,-15.0,False
2023,Canadian Grand Prix,SAI,1,70,1,SAI,11.0,5.0,Ferrari,Finished,6.0,True
2023,Canadian Grand Prix,SAR,0,7,0,SAR,18.0,20.0,Williams,Retired,-2.0,False
2023,Canadian Grand Prix,STR,2,70,2,STR,16.0,9.0,Aston Martin,Finished,7.0,True
2023,Canadian Grand Prix,TSU,2,70,2,TSU,19.0,14.0,AlphaTauri,Finished,5.0,True
2023,Canadian Grand Prix,VER,2,70,2,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,Canadian Grand Prix,ZHO,2,69,2,ZHO,20.0,16.0,Alfa Romeo,Lapped,4.0,True
2023,Dutch Grand Prix,ALB,4,72,4+,ALB,4.0,8.0,Williams,Finished,-4.0,False
2023,Dutch Grand Prix,ALO,5,72,4+,ALO,5.0,2.0,Aston Martin,Finished,3.0,True
2023,Dutch Grand Prix,BOT,5,72,4+,BOT,18.0,14.0,Alfa Romeo,Finished,4.0,True
2023,Dutch Grand Prix,GAS,5,72,4+,GAS,12.0,3.0,Alpine,Finished,9.0,True
2023,Dutch Grand Prix,HAM,5,72,4+,HAM,13.0,6.0,Mercedes,Finished,7.0,True
2023,Dutch Grand Prix,HUL,5,72,4+,HUL,14.0,12.0,Haas F1 Team,Finished,2.0,True
2023,Dutch Grand Prix,LAW,7,72,4+,LAW,19.0,13.0,AlphaTauri,Finished,6.0,True
2023,Dutch Grand Prix,LEC,3,41,3,LEC,9.0,19.0,Ferrari,Undertray,-10.0,False
2023,Dutch Grand Prix,NOR,6,72,4+,NOR,2.0,7.0,McLaren,Finished,-5.0,False
2023,Dutch Grand Prix,OCO,6,72,4+,OCO,16.0,10.0,Alpine,Finished,6.0,True
2023,Dutch Grand Prix,PER,6,72,4+,PER,7.0,4.0,Red Bull Racing,Finished,3.0,True
2023,Dutch Grand Prix,PIA,5,72,4+,PIA,8.0,9.0,McLaren,Finished,-1.0,False
2023,Dutch Grand Prix,RUS,7,72,4+,RUS,3.0,17.0,Mercedes,Finished,-14.0,False
2023,Dutch Grand Prix,SAI,5,72,4+,SAI,6.0,5.0,Ferrari,Finished,1.0,True
2023,Dutch Grand Prix,SAR,0,15,0,SAR,10.0,20.0,Williams,Accident,-10.0,False
2023,Dutch Grand Prix,STR,7,72,4+,STR,11.0,11.0,Aston Martin,Finished,0.0,False
2023,Dutch Grand Prix,TSU,5,72,4+,TSU,17.0,15.0,AlphaTauri,Finished,2.0,True
2023,Dutch Grand Prix,VER,6,72,4+,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,Dutch Grand Prix,ZHO,4,63,4+,ZHO,15.0,18.0,Alfa Romeo,Accident,-3.0,False
2023,Hungarian Grand Prix,ALB,2,69,2,ALB,16.0,11.0,Williams,Lapped,5.0,True
2023,Hungarian Grand Prix,ALO,2,70,2,ALO,8.0,9.0,Aston Martin,Finished,-1.0,False
2023,Hungarian Grand Prix,BOT,2,69,2,BOT,7.0,12.0,Alfa Romeo,Lapped,-5.0,False
2023,Hungarian Grand Prix,GAS,1,1,1,GAS,15.0,20.0,Alpine,Retired,-5.0,False
2023,Hungarian Grand Prix,HAM,2,70,2,HAM,1.0,4.0,Mercedes,Finished,-3.0,False
2023,Hungarian Grand Prix,HUL,2,69,2,HUL,10.0,14.0,Haas F1 Team,Lapped,-4.0,False
2023,Hungarian Grand Prix,LEC,2,70,2,LEC,6.0,7.0,Ferrari,Finished,-1.0,False
2023,Hungarian Grand Prix,MAG,2,69,2,MAG,19.0,17.0,Haas F1 Team,Lapped,2.0,True
2023,Hungarian Grand Prix,NOR,2,70,2,NOR,3.0,2.0,McLaren,Finished,1.0,True
2023,Hungarian Grand Prix,OCO,1,2,1,OCO,12.0,19.0,Alpine,Retired,-7.0,False
2023,Hungarian Grand Prix,PER,2,70,2,PER,9.0,3.0,Red Bull Racing,Finished,6.0,True
2023,Hungarian Grand Prix,PIA,2,70,2,PIA,4.0,5.0,McLaren,Finished,-1.0,False
2023,Hungarian Grand Prix,RIC,2,69,2,RIC,13.0,13.0,AlphaTauri,Lapped,0.0,False
2023,Hungarian Grand Prix,RUS,2,70,2,RUS,18.0,6.0,Mercedes,Finished,12.0,True
2023,Hungarian Grand Prix,SAI,2,70,2,SAI,11.0,8.0,Ferrari,Finished,3.0,True
2023,Hungarian Grand Prix,SAR,3,67,3,SAR,20.0,18.0,Williams,Retired,2.0,True
2023,Hungarian Grand Prix,STR,2,69,2,STR,14.0,10.0,Aston Martin,Lapped,4.0,True
2023,Hungarian Grand Prix,TSU,2,69,2,TSU,17.0,15.0,AlphaTauri,Lapped,2.0,True
2023,Hungarian Grand Prix,VER,2,70,2,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2023,Hungarian Grand Prix,ZHO,2,69,2,ZHO,5.0,16.0,Alfa Romeo,Lapped,-11.0,False
2023,Italian Grand Prix,ALB,1,51,1,ALB,6.0,7.0,Williams,Finished,-1.0,False
2023,Italian Grand Prix,ALO,1,51,1,ALO,10.0,9.0,Aston Martin,Finished,1.0,True
2023,Italian Grand Prix,BOT,1,51,1,BOT,14.0,10.0,Alfa Romeo,Finished,4.0,True
2023,Italian Grand Prix,GAS,2,51,2,GAS,17.0,15.0,Alpine,Finished,2.0,True
2023,Italian Grand Prix,HAM,1,51,1,HAM,8.0,6.0,Mercedes,Finished,2.0,True
2023,Italian Grand Prix,HUL,2,51,2,HUL,13.0,17.0,Haas F1 Team,Lapped,-4.0,False
2023,Italian Grand Prix,LAW,2,51,2,LAW,12.0,11.0,AlphaTauri,Finished,1.0,True
2023,Italian Grand Prix,LEC,1,51,1,LEC,3.0,4.0,Ferrari,Finished,-1.0,False
2023,Italian Grand Prix,MAG,2,51,2,MAG,19.0,18.0,Haas F1 Team,Lapped,1.0,True
2023,Italian Grand Prix,NOR,1,51,1,NOR,9.0,8.0,McLaren,Finished,1.0,True
2023,Italian Grand Prix,OCO,2,39,2,OCO,18.0,19.0,Alpine,Retired,-1.0,False
2023,Italian Grand Prix,PER,1,51,1,PER,5.0,2.0,Red Bull Racing,Finished,3.0,True
2023,Italian Grand Prix,PIA,2,51,2,PIA,7.0,12.0,McLaren,Finished,-5.0,False
2023,Italian Grand Prix,RUS,1,51,1,RUS,4.0,5.0,Mercedes,Finished,-1.0,False
2023,Italian Grand Prix,SAI,1,51,1,SAI,1.0,3.0,Ferrari,Finished,-2.0,False
2023,Italian Grand Prix,SAR,1,51,1,SAR,15.0,13.0,Williams,Finished,2.0,True
2023,Italian Grand Prix,STR,1,51,1,STR,20.0,16.0,Aston Martin,Finished,4.0,True
2023,Italian Grand Prix,VER,1,51,1,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2023,Italian Grand Prix,ZHO,2,51,2,ZHO,16.0,14.0,Alfa Romeo,Finished,2.0,True
2023,Japanese Grand Prix,ALB,3,26,3,ALB,13.0,16.0,Williams,Retired,-3.0,False
2023,Japanese Grand Prix,ALO,2,53,2,ALO,10.0,8.0,Aston Martin,Finished,2.0,True
2023,Japanese Grand Prix,BOT,3,7,3,BOT,16.0,20.0,Alfa Romeo,Retired,-4.0,False
2023,Japanese Grand Prix,GAS,2,53,2,GAS,12.0,10.0,Alpine,Finished,2.0,True
2023,Japanese Grand Prix,HAM,2,53,2,HAM,7.0,5.0,Mercedes,Finished,2.0,True
2023,Japanese Grand Prix,HUL,3,52,3,HUL,18.0,14.0,Haas F1 Team,Lapped,4.0,True
2023,Japanese Grand Prix,LAW,2,52,2,LAW,11.0,11.0,AlphaTauri,Lapped,0.0,False
2023,Japanese Grand Prix,LEC,2,53,2,LEC,4.0,4.0,Ferrari,Finished,0.0,False
2023,Japanese Grand Prix,MAG,2,52,2,MAG,15.0,15.0,Haas F1 Team,Lapped,0.0,False
2023,Japanese Grand Prix,NOR,2,53,2,NOR,3.0,2.0,McLaren,Finished,1.0,True
2023,Japanese Grand Prix,OCO,2,53,2,OCO,14.0,9.0,Alpine,Finished,5.0,True
2023,Japanese Grand Prix,PER,5,15,4+,PER,5.0,19.0,Red Bull Racing,Retired,-14.0,False
2023,Japanese Grand Prix,PIA,2,53,2,PIA,2.0,3.0,McLaren,Finished,-1.0,False
2023,Japanese Grand Prix,RUS,1,53,1,RUS,8.0,7.0,Mercedes,Finished,1.0,True
2023,Japanese Grand Prix,SAI,2,53,2,SAI,6.0,6.0,Ferrari,Finished,0.0,False
2023,Japanese Grand Prix,SAR,4,22,4+,SAR,20.0,17.0,Williams,Retired,3.0,True
2023,Japanese Grand Prix,STR,2,20,2,STR,17.0,18.0,Aston Martin,Retired,-1.0,False
2023,Japanese Grand Prix,TSU,2,52,2,TSU,9.0,12.0,AlphaTauri,Lapped,-3.0,False
2023,Japanese Grand Prix,VER,2,53,2,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2023,Japanese Grand Prix,ZHO,3,52,3,ZHO,19.0,13.0,Alfa Romeo,Lapped,6.0,True
2023,Las Vegas Grand Prix,ALB,1,50,1,ALB,5.0,12.0,Williams,Finished,-7.0,False
2023,Las Vegas Grand Prix,ALO,2,50,2,ALO,9.0,9.0,Aston Martin,Finished,0.0,False
2023,Las Vegas Grand Prix,BOT,2,50,2,BOT,7.0,17.0,Alfa Romeo,Finished,-10.0,False
2023,Las Vegas Grand Prix,GAS,1,50,1,GAS,4.0,11.0,Alpine,Finished,-7.0,False
2023,Las Vegas Grand Prix,HAM,2,50,2,HAM,10.0,7.0,Mercedes,Finished,3.0,True
2023,Las Vegas Grand Prix,HUL,2,46,2,HUL,13.0,19.0,Haas F1 Team,Retired,-6.0,False
2023,Las Vegas Grand Prix,LEC,1,50,1,LEC,1.0,2.0,Ferrari,Finished,-1.0,False
2023,Las Vegas Grand Prix,MAG,2,50,2,MAG,8.0,13.0,Haas F1 Team,Finished,-5.0,False
2023,Las Vegas Grand Prix,NOR,0,3,0,NOR,15.0,20.0,McLaren,Retired,-5.0,False
2023,Las Vegas Grand Prix,OCO,1,50,1,OCO,16.0,4.0,Alpine,Finished,12.0,True
2023,Las Vegas Grand Prix,PER,2,50,2,PER,11.0,3.0,Red Bull Racing,Finished,8.0,True
2023,Las Vegas Grand Prix,PIA,2,50,2,PIA,18.0,10.0,McLaren,Finished,8.0,True
2023,Las Vegas Grand Prix,RIC,1,50,1,RIC,14.0,14.0,AlphaTauri,Finished,0.0,False
2023,Las Vegas Grand Prix,RUS,2,50,2,RUS,3.0,8.0,Mercedes,Finished,-5.0,False
2023,Las Vegas Grand Prix,SAI,2,50,2,SAI,12.0,6.0,Ferrari,Finished,6.0,True
2023,Las Vegas Grand Prix,SAR,1,50,1,SAR,6.0,16.0,Williams,Finished,-10.0,False
2023,Las Vegas Grand Prix,STR,2,50,2,STR,19.0,5.0,Aston Martin,Finished,14.0,True
2023,Las Vegas Grand Prix,TSU,2,47,2,TSU,20.0,18.0,AlphaTauri,Retired,2.0,True
2023,Las Vegas Grand Prix,VER,2,50,2,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2023,Las Vegas Grand Prix,ZHO,1,50,1,ZHO,17.0,15.0,Alfa Romeo,Finished,2.0,True
2023,Mexico City Grand Prix,ALB,2,71,2,ALB,14.0,9.0,Williams,Finished,5.0,True
2023,Mexico City Grand Prix,ALO,3,47,3,ALO,13.0,18.0,Aston Martin,Withdrew,-5.0,False
2023,Mexico City Grand Prix,BOT,2,71,2,BOT,9.0,15.0,Alfa Romeo,Finished,-6.0,False
2023,Mexico City Grand Prix,GAS,2,71,2,GAS,11.0,11.0,Alpine,Finished,0.0,False
2023,Mexico City Grand Prix,HAM,2,71,2,HAM,6.0,2.0,Mercedes,Finished,4.0,True
2023,Mexico City Grand Prix,HUL,2,71,2,HUL,12.0,13.0,Haas F1 Team,Finished,-1.0,False
2023,Mexico City Grand Prix,LEC,2,71,2,LEC,1.0,3.0,Ferrari,Finished,-2.0,False
2023,Mexico City Grand Prix,MAG,1,32,1,MAG,16.0,19.0,Haas F1 Team,Accident,-3.0,False
2023,Mexico City Grand Prix,NOR,3,71,3,NOR,17.0,5.0,McLaren,Finished,12.0,True
2023,Mexico City Grand Prix,OCO,1,71,1,OCO,15.0,10.0,Alpine,Finished,5.0,True
2023,Mexico City Grand Prix,PER,1,1,1,PER,5.0,20.0,Red Bull Racing,Collision damage,-15.0,False
2023,Mexico City Grand Prix,PIA,2,71,2,PIA,7.0,8.0,McLaren,Finished,-1.0,False
2023,Mexico City Grand Prix,RIC,2,71,2,RIC,4.0,7.0,AlphaTauri,Finished,-3.0,False
2023,Mexico City Grand Prix,RUS,2,71,2,RUS,8.0,6.0,Mercedes,Finished,2.0,True
2023,Mexico City Grand Prix,SAI,2,71,2,SAI,2.0,4.0,Ferrari,Finished,-2.0,False
2023,Mexico City Grand Prix,SAR,3,71,3,SAR,19.0,16.0,Williams,Retired,3.0,True
2023,Mexico City Grand Prix,TSU,2,71,2,TSU,18.0,12.0,AlphaTauri,Finished,6.0,True
2023,Mexico City Grand Prix,VER,3,71,3,VER,3.0,1.0,Red Bull Racing,Finished,2.0,True
2023,Mexico City Grand Prix,ZHO,2,71,2,ZHO,10.0,14.0,Alfa Romeo,Finished,-4.0,False
2023,Miami Grand Prix,ALB,1,57,1,ALB,11.0,14.0,Williams,Finished,-3.0,False
2023,Miami Grand Prix,ALO,1,57,1,ALO,2.0,3.0,Aston Martin,Finished,-1.0,False
2023,Miami Grand Prix,BOT,1,57,1,BOT,10.0,13.0,Alfa Romeo,Finished,-3.0,False
2023,Miami Grand Prix,DEV,1,57,1,DEV,15.0,18.0,AlphaTauri,Finished,-3.0,False
2023,Miami Grand Prix,GAS,1,57,1,GAS,5.0,8.0,Alpine,Finished,-3.0,False
2023,Miami Grand Prix,HAM,1,57,1,HAM,13.0,6.0,Mercedes,Finished,7.0,True
2023,Miami Grand Prix,HUL,1,57,1,HUL,12.0,15.0,Haas F1 Team,Finished,-3.0,False
2023,Miami Grand Prix,LEC,1,57,1,LEC,7.0,7.0,Ferrari,Finished,0.0,False
2023,Miami Grand Prix,MAG,1,57,1,MAG,4.0,10.0,Haas F1 Team,Finished,-6.0,False
2023,Miami Grand Prix,NOR,1,57,1,NOR,16.0,17.0,McLaren,Finished,-1.0,False
2023,Miami Grand Prix,OCO,1,57,1,OCO,8.0,9.0,Alpine,Finished,-1.0,False
2023,Miami Grand Prix,PER,1,57,1,PER,1.0,2.0,Red Bull Racing,Finished,-1.0,False
2023,Miami Grand Prix,PIA,1,56,1,PIA,19.0,19.0,McLaren,Lapped,0.0,False
2023,Miami Grand Prix,RUS,1,57,1,RUS,6.0,4.0,Mercedes,Finished,2.0,True
2023,Miami Grand Prix,SAI,1,57,1,SAI,3.0,5.0,Ferrari,Finished,-2.0,False
2023,Miami Grand Prix,SAR,1,56,1,SAR,20.0,20.0,Williams,Lapped,0.0,False
2023,Miami Grand Prix,STR,1,57,1,STR,18.0,12.0,Aston Martin,Finished,6.0,True
2023,Miami Grand Prix,TSU,1,57,1,TSU,17.0,11.0,AlphaTauri,Finished,6.0,True
2023,Miami Grand Prix,VER,1,57,1,VER,9.0,1.0,Red Bull Racing,Finished,8.0,True
2023,Miami Grand Prix,ZHO,1,57,1,ZHO,14.0,16.0,Alfa Romeo,Finished,-2.0,False
