RaceYear,RaceName,Driver,PitInLap,pit_in_compound,pit_out_compound,position_before_pit,next_position,position_delta_after_pit,pit_lane_time_seconds,LapTimeSeconds,next_lap_time_seconds,tyre_life_at_pit
2018,British Grand Prix,PER,13,SOFT,MEDIUM,17.0,19.0,2.0,28.673999999999978,95.58,114.144,12.0
2018,British Grand Prix,PER,32,MEDIUM,SOFT,13.0,15.0,2.0,28.812999999999647,108.64,144.544,19.0
2018,British Grand Prix,RAI,13,SOFT,MEDIUM,4.0,10.0,6.0,38.519000000000005,94.071,122.562,15.0
2018,British Grand Prix,RAI,33,MEDIUM,SOFT,4.0,5.0,1.0,28.971999999999753,120.398,145.707,20.0
2018,British Grand Prix,RIC,18,SOFT,MEDIUM,3.0,5.0,2.0,28.159999999999854,93.433,113.1,20.0
2018,British Grand Prix,RIC,30,MEDIUM,SOFT,4.0,6.0,2.0,27.965999999999894,92.64,111.641,12.0
2018,British Grand Prix,SAI,17,MEDIUM,HARD,10.0,16.0,6.0,29.034999999999854,95.531,114.994,16.0
2018,British Grand Prix,SAI,32,HARD,SOFT,10.0,12.0,2.0,28.085999999999785,107.349,144.822,15.0
2018,British Grand Prix,SIR,21,SOFT,MEDIUM,17.0,18.0,1.0,28.2199999999998,95.879,116.156,20.0
2018,British Grand Prix,STR,30,MEDIUM,SOFT,17.0,18.0,1.0,27.689000000000306,97.719,115.437,29.0
2018,British Grand Prix,VAN,21,SOFT,MEDIUM,11.0,16.0,5.0,28.26800000000003,96.554,114.184,20.0
2018,British Grand Prix,VAN,33,MEDIUM,SOFT,13.0,15.0,2.0,28.644999999999982,127.313,121.321,12.0
2018,British Grand Prix,VER,17,SOFT,MEDIUM,3.0,5.0,2.0,28.439000000000078,93.468,113.226,19.0
2018,British Grand Prix,VER,33,MEDIUM,SOFT,3.0,4.0,1.0,28.00099999999975,119.531,144.866,16.0
2018,British Grand Prix,VET,20,SOFT,MEDIUM,1.0,2.0,1.0,28.563000000000102,93.745,112.098,21.0
2018,British Grand Prix,VET,33,MEDIUM,SOFT,1.0,2.0,1.0,28.125,114.144,,13.0
2018,Canadian Grand Prix,ALO,18,ULTRASOFT,SUPERSOFT,14.0,14.0,0.0,23.041999999999916,93.312,78.604,17.0
2018,Canadian Grand Prix,ALO,41,SUPERSOFT,,15.0,,,,,,23.0
2018,Canadian Grand Prix,BOT,36,ULTRASOFT,SUPERSOFT,2.0,2.0,0.0,23.79800000000023,91.825,77.384,38.0
2018,Canadian Grand Prix,ERI,1,ULTRASOFT,SUPERSOFT,17.0,17.0,0.0,23.714999999999918,145.637,109.8,1.0
2018,Canadian Grand Prix,GAS,23,HYPERSOFT,SUPERSOFT,12.0,13.0,1.0,24.11200000000008,93.573,79.002,22.0
2018,Canadian Grand Prix,GRO,48,ULTRASOFT,SUPERSOFT,12.0,12.0,0.0,24.48999999999978,94.516,78.756,47.0
2018,Canadian Grand Prix,HAM,16,ULTRASOFT,SUPERSOFT,6.0,6.0,0.0,23.95399999999995,92.178,78.947,18.0
2018,Canadian Grand Prix,HUL,13,HYPERSOFT,SUPERSOFT,13.0,13.0,0.0,24.48400000000015,93.24,78.971,15.0
2018,Canadian Grand Prix,LEC,19,ULTRASOFT,SUPERSOFT,13.0,14.0,1.0,23.64099999999962,93.257,79.789,18.0
2018,Canadian Grand Prix,MAG,22,ULTRASOFT,SUPERSOFT,14.0,15.0,1.0,24.401000000000295,93.002,79.484,21.0
2018,Canadian Grand Prix,OCO,11,HYPERSOFT,SUPERSOFT,14.0,14.0,0.0,25.338999999999942,94.494,79.071,13.0
2018,Canadian Grand Prix,PER,9,HYPERSOFT,SUPERSOFT,18.0,18.0,0.0,24.110000000000127,94.838,78.701,11.0
2018,Canadian Grand Prix,PER,44,SUPERSOFT,SUPERSOFT,14.0,14.0,0.0,23.697000000000116,92.749,78.391,35.0
2018,Canadian Grand Prix,RAI,32,ULTRASOFT,SUPERSOFT,5.0,6.0,1.0,23.661000000000058,92.211,78.515,34.0
2018,Canadian Grand Prix,RIC,17,HYPERSOFT,SUPERSOFT,4.0,5.0,1.0,22.16899999999987,91.042,78.361,19.0
2018,Canadian Grand Prix,SAI,14,HYPERSOFT,SUPERSOFT,12.0,13.0,1.0,24.401000000000067,93.426,78.462,16.0
2018,Canadian Grand Prix,SIR,26,SUPERSOFT,ULTRASOFT,18.0,18.0,0.0,23.39200000000028,95.145,82.124,25.0
2018,Canadian Grand Prix,VAN,1,ULTRASOFT,SUPERSOFT,18.0,18.0,0.0,41.01999999999998,159.229,106.448,1.0
2018,Canadian Grand Prix,VAN,48,SUPERSOFT,HYPERSOFT,16.0,16.0,0.0,23.48700000000008,92.739,79.495,47.0
2018,Canadian Grand Prix,VER,16,HYPERSOFT,SUPERSOFT,5.0,5.0,0.0,23.11500000000001,92.021,78.575,18.0
2018,Canadian Grand Prix,VET,37,ULTRASOFT,SUPERSOFT,1.0,1.0,0.0,23.4399999999996,91.731,77.708,38.0
2018,Chinese Grand Prix,ALO,29,SOFT,SOFT,8.0,13.0,5.0,23.68000000000029,105.351,118.205,28.0
2018,Chinese Grand Prix,BOT,19,SOFT,SOFT,2.0,3.0,1.0,22.079999999999927,103.746,114.023,21.0
2018,Chinese Grand Prix,ERI,29,SOFT,SOFT,16.0,20.0,4.0,22.639000000000124,106.213,125.988,28.0
2018,Chinese Grand Prix,GAS,20,MEDIUM,MEDIUM,19.0,20.0,1.0,23.422000000000025,106.866,118.295,19.0
2018,Chinese Grand Prix,GAS,31,MEDIUM,MEDIUM,16.0,17.0,1.0,34.44999999999982,137.386,,30.0
2018,Chinese Grand Prix,GRO,16,ULTRASOFT,ULTRASOFT,9.0,17.0,8.0,22.96199999999999,105.32,118.007,18.0
2018,Chinese Grand Prix,GRO,46,ULTRASOFT,ULTRASOFT,15.0,20.0,5.0,23.72100000000046,105.401,117.064,48.0
2018,Chinese Grand Prix,HAM,18,SOFT,SOFT,4.0,5.0,1.0,22.51800000000003,103.39,115.098,20.0
2018,Chinese Grand Prix,HAR,10,ULTRASOFT,ULTRASOFT,20.0,20.0,0.0,23.1429999999998,106.763,118.627,9.0
2018,Chinese Grand Prix,HAR,30,ULTRASOFT,ULTRASOFT,19.0,20.0,1.0,23.873000000000047,115.826,,29.0
2018,Chinese Grand Prix,HAR,51,SOFT,,20.0,,,,105.667,,5.0
2018,Chinese Grand Prix,HUL,13,ULTRASOFT,ULTRASOFT,7.0,13.0,6.0,24.03099999999995,104.632,119.283,15.0
2018,Chinese Grand Prix,HUL,31,ULTRASOFT,ULTRASOFT,7.0,8.0,1.0,23.266999999999825,122.077,,33.0
2018,Chinese Grand Prix,LEC,21,SOFT,SOFT,18.0,20.0,2.0,23.69499999999971,107.28,118.719,20.0
2018,Chinese Grand Prix,MAG,24,SOFT,SOFT,7.0,10.0,3.0,23.472000000000207,104.253,117.189,27.0
2018,Chinese Grand Prix,OCO,11,SOFT,SOFT,12.0,19.0,7.0,23.02299999999991,104.877,117.232,10.0
2018,Chinese Grand Prix,OCO,31,SOFT,SOFT,11.0,14.0,3.0,22.60699999999997,128.026,149.617,30.0
2018,Chinese Grand Prix,PER,12,ULTRASOFT,ULTRASOFT,15.0,19.0,4.0,22.930999999999813,105.555,116.712,14.0
2018,Chinese Grand Prix,PER,32,ULTRASOFT,ULTRASOFT,11.0,15.0,4.0,22.490000000000236,139.679,123.743,34.0
2018,Chinese Grand Prix,RAI,27,SOFT,SOFT,4.0,6.0,2.0,22.72400000000016,106.198,116.265,29.0
2018,Chinese Grand Prix,RIC,17,ULTRASOFT,ULTRASOFT,6.0,7.0,1.0,22.777000000000044,104.248,116.635,19.0
2018,Chinese Grand Prix,RIC,31,ULTRASOFT,ULTRASOFT,5.0,6.0,1.0,22.673999999999978,108.178,,33.0
2018,Chinese Grand Prix,SAI,12,ULTRASOFT,ULTRASOFT,9.0,16.0,7.0,23.75999999999999,105.595,118.775,14.0
2018,Chinese Grand Prix,SAI,31,ULTRASOFT,ULTRASOFT,9.0,12.0,3.0,23.15599999999995,128.065,,33.0
2018,Chinese Grand Prix,SIR,28,SOFT,SOFT,14.0,18.0,4.0,23.742999999999938,105.487,120.603,27.0
2018,Chinese Grand Prix,SIR,33,SOFT,SOFT,16.0,17.0,1.0,22.78099999999995,108.838,121.832,32.0
2018,Chinese Grand Prix,STR,23,SOFT,SOFT,11.0,17.0,6.0,22.853000000000065,105.569,118.041,22.0
2018,Chinese Grand Prix,VAN,22,SOFT,SOFT,12.0,17.0,5.0,23.766999999999825,105.395,118.347,21.0
2018,Chinese Grand Prix,VER,17,ULTRASOFT,ULTRASOFT,4.0,5.0,1.0,22.689000000000306,104.048,116.316,19.0
2018,Chinese Grand Prix,VER,31,ULTRASOFT,ULTRASOFT,3.0,4.0,1.0,22.667999999999665,105.059,,33.0
2018,Chinese Grand Prix,VET,20,SOFT,SOFT,1.0,3.0,2.0,23.170000000000073,104.136,115.982,21.0
2018,French Grand Prix,ALO,1,SUPERSOFT,SOFT,16.0,16.0,0.0,25.799000000000092,175.624,135.08,1.0
2018,French Grand Prix,ALO,46,SOFT,ULTRASOFT,17.0,17.0,0.0,24.69000000000051,121.625,102.981,45.0
2018,French Grand Prix,ALO,51,ULTRASOFT,,16.0,,,,,,5.0
2018,French Grand Prix,BOT,1,SUPERSOFT,SOFT,18.0,18.0,0.0,26.559000000000083,219.223,112.453,4.0
2018,French Grand Prix,BOT,39,SOFT,SUPERSOFT,9.0,8.0,-1.0,30.717999999999847,123.532,98.568,38.0
2018,French Grand Prix,ERI,35,SUPERSOFT,ULTRASOFT,17.0,17.0,0.0,23.578999999999724,119.167,101.258,34.0
2018,French Grand Prix,GRO,34,ULTRASOFT,SUPERSOFT,16.0,16.0,0.0,29.971000000000004,124.504,99.919,36.0
2018,French Grand Prix,HAM,33,SUPERSOFT,SOFT,2.0,1.0,-1.0,24.320000000000164,117.713,98.854,34.0
2018,French Grand Prix,HAR,38,ULTRASOFT,SUPERSOFT,16.0,17.0,1.0,24.39300000000003,120.273,101.835,37.0
2018,French Grand Prix,HUL,37,SOFT,ULTRASOFT,10.0,10.0,0.0,25.00300000000061,119.841,100.402,36.0
2018,French Grand Prix,LEC,31,ULTRASOFT,SUPERSOFT,15.0,15.0,0.0,25.014000000000124,121.015,99.981,33.0
2018,French Grand Prix,MAG,28,ULTRASOFT,SOFT,12.0,13.0,1.0,25.423999999999978,119.864,100.363,30.0
2018,French Grand Prix,PER,28,SOFT,,9.0,,,,,,27.0
2018,French Grand Prix,RAI,34,ULTRASOFT,SUPERSOFT,5.0,5.0,0.0,24.190999999999804,118.187,98.834,36.0
2018,French Grand Prix,RIC,28,SUPERSOFT,SOFT,4.0,5.0,1.0,24.297999999999774,117.778,99.818,32.0
2018,French Grand Prix,SAI,26,ULTRASOFT,SOFT,14.0,14.0,0.0,25.43899999999985,120.939,100.28,28.0
2018,French Grand Prix,SIR,1,ULTRASOFT,ULTRASOFT,15.0,15.0,0.0,26.267000000000053,174.616,134.396,1.0
2018,French Grand Prix,STR,1,ULTRASOFT,SOFT,14.0,14.0,0.0,26.601,166.147,141.266,1.0
2018,French Grand Prix,VAN,40,SUPERSOFT,ULTRASOFT,13.0,13.0,0.0,24.392000000000735,118.682,102.411,39.0
2018,French Grand Prix,VER,25,SUPERSOFT,SOFT,4.0,4.0,0.0,24.529999999999745,117.62,99.203,27.0
2018,French Grand Prix,VET,1,ULTRASOFT,SOFT,17.0,17.0,0.0,32.61200000000008,181.679,129.901,4.0
2018,French Grand Prix,VET,40,SOFT,ULTRASOFT,5.0,5.0,0.0,30.954999999999927,125.085,98.746,39.0
2018,German Grand Prix,ALO,31,SOFT,MEDIUM,10.0,15.0,5.0,18.92599999999993,85.804,94.628,30.0
2018,German Grand Prix,ALO,43,MEDIUM,INTERMEDIATE,14.0,17.0,3.0,21.088999999999942,82.487,101.855,12.0
2018,German Grand Prix,ALO,47,INTERMEDIATE,SOFT,18.0,18.0,0.0,20.891999999999825,93.566,104.215,4.0
2018,German Grand Prix,ALO,65,SOFT,,16.0,,,,82.613,,21.0
2018,German Grand Prix,BOT,28,ULTRASOFT,SOFT,1.0,5.0,4.0,19.172999999999774,83.547,93.659,30.0
2018,German Grand Prix,BOT,52,SOFT,ULTRASOFT,1.0,3.0,2.0,33.274999999999636,102.191,145.527,24.0
2018,German Grand Prix,ERI,38,SOFT,ULTRASOFT,12.0,15.0,3.0,18.721999999999753,83.374,92.922,37.0
2018,German Grand Prix,GAS,43,SOFT,WET,16.0,18.0,2.0,19.82900000000018,84.298,104.174,42.0
2018,German Grand Prix,GAS,46,WET,ULTRASOFT,19.0,19.0,0.0,19.502000000000407,107.804,99.221,3.0
2018,German Grand Prix,GRO,21,ULTRASOFT,MEDIUM,8.0,15.0,7.0,20.20699999999988,83.258,95.865,24.0
2018,German Grand Prix,GRO,51,MEDIUM,INTERMEDIATE,8.0,9.0,1.0,22.72100000000046,110.226,133.227,30.0
2018,German Grand Prix,GRO,55,INTERMEDIATE,ULTRASOFT,11.0,11.0,0.0,19.720000000000255,93.736,100.043,4.0
2018,German Grand Prix,HAM,42,SOFT,ULTRASOFT,4.0,5.0,1.0,18.728999999999814,81.893,91.116,41.0
2018,German Grand Prix,HAR,28,SOFT,MEDIUM,16.0,17.0,1.0,19.2829999999999,84.204,93.781,27.0
2018,German Grand Prix,HAR,52,MEDIUM,ULTRASOFT,12.0,12.0,0.0,20.01800000000003,122.783,107.237,24.0
2018,German Grand Prix,HUL,18,ULTRASOFT,MEDIUM,8.0,15.0,7.0,19.57899999999995,83.448,93.716,20.0
2018,German Grand Prix,HUL,51,MEDIUM,INTERMEDIATE,6.0,5.0,-1.0,20.717999999999847,99.023,133.756,33.0
2018,German Grand Prix,HUL,55,INTERMEDIATE,ULTRASOFT,5.0,5.0,0.0,20.816000000000713,92.913,110.146,4.0
2018,German Grand Prix,LEC,20,ULTRASOFT,SOFT,12.0,19.0,7.0,19.1579999999999,83.865,93.192,22.0
2018,German Grand Prix,LEC,43,SOFT,INTERMEDIATE,11.0,13.0,2.0,21.077999999999975,84.533,101.876,23.0
2018,German Grand Prix,LEC,46,INTERMEDIATE,ULTRASOFT,16.0,17.0,1.0,20.64300000000003,93.091,98.23,3.0
2018,German Grand Prix,MAG,20,ULTRASOFT,MEDIUM,6.0,10.0,4.0,19.31399999999985,83.179,93.787,23.0
2018,German Grand Prix,MAG,51,MEDIUM,INTERMEDIATE,9.0,11.0,2.0,34.76900000000023,107.693,145.657,31.0
2018,German Grand Prix,MAG,55,INTERMEDIATE,ULTRASOFT,12.0,12.0,0.0,27.675000000000182,94.157,104.848,4.0
2018,German Grand Prix,OCO,25,ULTRASOFT,SOFT,13.0,20.0,7.0,19.563000000000102,83.903,93.846,24.0
2018,German Grand Prix,PER,22,ULTRASOFT,SOFT,6.0,14.0,8.0,26.128000000000156,82.98,99.88,24.0
2018,German Grand Prix,RAI,14,ULTRASOFT,SOFT,4.0,4.0,0.0,19.51800000000003,81.741,92.453,16.0
2018,German Grand Prix,RAI,53,SOFT,ULTRASOFT,2.0,3.0,1.0,19.845000000000255,131.483,138.425,39.0
2018,German Grand Prix,SAI,20,ULTRASOFT,MEDIUM,10.0,17.0,7.0,20.1579999999999,83.293,93.907,22.0
2018,German Grand Prix,SAI,50,MEDIUM,INTERMEDIATE,11.0,12.0,1.0,19.626000000000204,101.429,117.651,30.0
2018,German Grand Prix,SAI,56,INTERMEDIATE,ULTRASOFT,10.0,11.0,1.0,20.51800000000003,92.048,96.896,6.0
2018,German Grand Prix,SIR,28,SOFT,MEDIUM,15.0,19.0,4.0,24.159000000000106,84.271,99.57,27.0
2018,German Grand Prix,SIR,51,MEDIUM,,14.0,,,,111.495,,23.0
2018,German Grand Prix,STR,27,SOFT,MEDIUM,19.0,19.0,0.0,19.233999999999924,84.931,94.608,26.0
2018,German Grand Prix,STR,50,MEDIUM,INTERMEDIATE,15.0,15.0,0.0,19.423999999999978,103.645,131.411,23.0
2018,German Grand Prix,STR,53,INTERMEDIATE,,13.0,,,,115.402,,3.0
2018,German Grand Prix,VAN,29,SOFT,MEDIUM,16.0,19.0,3.0,19.764999999999873,83.665,94.565,28.0
2018,German Grand Prix,VAN,52,MEDIUM,ULTRASOFT,14.0,14.0,0.0,19.595000000000255,119.884,105.774,23.0
2018,German Grand Prix,VER,29,ULTRASOFT,SOFT,3.0,5.0,2.0,19.70400000000018,83.099,92.913,31.0
2018,German Grand Prix,VER,46,SOFT,INTERMEDIATE,4.0,5.0,1.0,19.286000000000058,85.249,97.005,17.0
2018,German Grand Prix,VER,48,INTERMEDIATE,INTERMEDIATE,5.0,5.0,0.0,19.032999999999447,90.513,97.374,2.0
2018,German Grand Prix,VET,25,ULTRASOFT,SOFT,1.0,4.0,3.0,18.766999999999825,82.849,92.038,26.0
2018,Hungarian Grand Prix,ALO,39,SOFT,MEDIUM,7.0,9.0,2.0,21.814000000000306,85.687,102.197,38.0
2018,Hungarian Grand Prix,BOT,15,ULTRASOFT,SOFT,2.0,4.0,2.0,19.592999999999847,84.666,99.52,14.0
2018,Hungarian Grand Prix,ERI,6,ULTRASOFT,MEDIUM,18.0,18.0,0.0,22.548999999999978,101.139,104.012,5.0
2018,Hungarian Grand Prix,GAS,32,ULTRASOFT,SOFT,6.0,6.0,0.0,21.65000000000009,86.145,101.209,31.0
2018,Hungarian Grand Prix,GRO,29,ULTRASOFT,SOFT,8.0,12.0,4.0,21.752000000000407,86.287,101.609,28.0
2018,Hungarian Grand Prix,HAM,25,ULTRASOFT,SOFT,1.0,2.0,1.0,21.501999999999953,85.095,100.241,23.0
2018,Hungarian Grand Prix,HAR,24,ULTRASOFT,MEDIUM,10.0,13.0,3.0,21.83499999999958,86.305,102.085,23.0
2018,Hungarian Grand Prix,HUL,23,SOFT,MEDIUM,11.0,14.0,3.0,24.182000000000244,86.677,101.024,22.0
2018,Hungarian Grand Prix,HUL,50,MEDIUM,ULTRASOFT,12.0,14.0,2.0,22.658000000000357,101.926,102.149,27.0
2018,Hungarian Grand Prix,MAG,31,ULTRASOFT,SOFT,7.0,9.0,2.0,25.123999999999796,86.692,103.966,30.0
2018,Hungarian Grand Prix,OCO,39,SOFT,ULTRASOFT,12.0,15.0,3.0,22.28099999999995,88.22,102.945,38.0
2018,Hungarian Grand Prix,PER,22,ULTRASOFT,SOFT,15.0,18.0,3.0,22.548999999999978,86.926,103.615,21.0
2018,Hungarian Grand Prix,RAI,14,ULTRASOFT,SOFT,4.0,6.0,2.0,24.485000000000127,85.585,102.489,13.0
2018,Hungarian Grand Prix,RAI,38,SOFT,SOFT,4.0,5.0,1.0,21.876000000000204,85.119,100.686,24.0
2018,Hungarian Grand Prix,RIC,44,SOFT,ULTRASOFT,4.0,5.0,1.0,21.376000000000204,85.206,100.548,43.0
2018,Hungarian Grand Prix,SAI,25,SOFT,MEDIUM,8.0,12.0,4.0,21.889999999999873,86.626,102.309,24.0
2018,Hungarian Grand Prix,SIR,31,SOFT,MEDIUM,15.0,18.0,3.0,21.483999999999924,87.781,103.23,30.0
2018,Hungarian Grand Prix,STR,47,MEDIUM,ULTRASOFT,17.0,18.0,1.0,21.22099999999955,88.356,102.679,46.0
2018,Hungarian Grand Prix,VAN,40,SOFT,MEDIUM,7.0,9.0,2.0,21.705999999999676,85.839,101.517,39.0
2018,Hungarian Grand Prix,VET,39,SOFT,ULTRASOFT,1.0,3.0,2.0,22.608999999999924,84.853,100.573,38.0
2018,Japanese Grand Prix,ALO,26,SOFT,MEDIUM,13.0,19.0,6.0,27.240999999999985,100.439,118.496,25.0
2018,Japanese Grand Prix,BOT,23,SOFT,MEDIUM,2.0,2.0,0.0,22.701000000000022,96.846,112.5,25.0
2018,Japanese Grand Prix,ERI,5,SOFT,MEDIUM,18.0,19.0,1.0,23.032000000000153,139.079,,4.0
2018,Japanese Grand Prix,GAS,29,SUPERSOFT,SOFT,8.0,13.0,5.0,23.392000000000735,100.241,115.734,31.0
2018,Japanese Grand Prix,GRO,29,SOFT,MEDIUM,6.0,7.0,1.0,24.110999999999876,98.579,114.879,31.0
2018,Japanese Grand Prix,HAM,24,SOFT,MEDIUM,1.0,1.0,0.0,22.539000000000215,96.646,112.604,25.0
2018,Japanese Grand Prix,HAR,28,SUPERSOFT,SOFT,9.0,17.0,8.0,22.957000000000335,99.688,115.417,30.0
2018,Japanese Grand Prix,HUL,30,MEDIUM,SOFT,14.0,19.0,5.0,23.21100000000024,100.531,116.526,29.0
2018,Japanese Grand Prix,HUL,37,SOFT,,19.0,,,,106.337,,7.0
2018,Japanese Grand Prix,LEC,4,SOFT,MEDIUM,11.0,19.0,8.0,38.78899999999999,132.639,,3.0
2018,Japanese Grand Prix,LEC,35,MEDIUM,SOFT,13.0,19.0,6.0,26.092000000000553,100.241,119.058,31.0
2018,Japanese Grand Prix,MAG,2,SOFT,MEDIUM,20.0,20.0,0.0,29.233999999999924,,,1.0
2018,Japanese Grand Prix,MAG,8,MEDIUM,,20.0,,,,110.631,,6.0
2018,Japanese Grand Prix,OCO,26,SUPERSOFT,MEDIUM,9.0,15.0,6.0,23.236999999999625,99.97,114.663,28.0
2018,Japanese Grand Prix,PER,24,SUPERSOFT,SOFT,9.0,17.0,8.0,23.31399999999985,99.783,114.029,26.0
2018,Japanese Grand Prix,RAI,17,SUPERSOFT,MEDIUM,4.0,9.0,5.0,22.7829999999999,98.452,113.751,19.0
2018,Japanese Grand Prix,RIC,23,SOFT,MEDIUM,3.0,4.0,1.0,23.565999999999804,96.816,112.534,22.0
2018,Japanese Grand Prix,SAI,32,SOFT,MEDIUM,6.0,13.0,7.0,23.60400000000027,100.558,115.782,31.0
2018,Japanese Grand Prix,SIR,4,SOFT,MEDIUM,17.0,17.0,0.0,23.564000000000078,134.469,139.33,3.0
2018,Japanese Grand Prix,SIR,38,MEDIUM,SUPERSOFT,17.0,17.0,0.0,23.59400000000005,103.438,116.448,34.0
2018,Japanese Grand Prix,STR,14,SOFT,MEDIUM,17.0,19.0,2.0,23.66800000000012,100.566,114.809,13.0
2018,Japanese Grand Prix,STR,39,MEDIUM,SUPERSOFT,16.0,17.0,1.0,29.389000000000124,102.536,140.231,25.0
2018,Japanese Grand Prix,VAN,23,SOFT,MEDIUM,18.0,19.0,1.0,23.175000000000182,100.586,114.697,22.0
2018,Japanese Grand Prix,VER,21,SUPERSOFT,SOFT,3.0,4.0,1.0,29.2199999999998,97.461,118.871,23.0
2018,Japanese Grand Prix,VET,26,SUPERSOFT,SOFT,10.0,16.0,6.0,22.652000000000044,100.213,111.858,28.0
2018,Mexican Grand Prix,BOT,11,ULTRASOFT,SUPERSOFT,6.0,7.0,1.0,22.065000000000055,86.778,100.541,16.0
2018,Mexican Grand Prix,BOT,48,SUPERSOFT,ULTRASOFT,5.0,6.0,1.0,23.863999999999578,90.063,102.285,37.0
2018,Mexican Grand Prix,BOT,62,ULTRASOFT,HYPERSOFT,5.0,5.0,0.0,22.485000000000582,113.517,100.226,19.0
2018,Mexican Grand Prix,ERI,16,HYPERSOFT,SUPERSOFT,14.0,19.0,5.0,31.347000000000207,90.32,109.978,19.0
2018,Mexican Grand Prix,GAS,5,HYPERSOFT,SUPERSOFT,17.0,19.0,2.0,22.605000000000018,104.408,102.148,5.0
2018,Mexican Grand Prix,GAS,26,SUPERSOFT,SUPERSOFT,15.0,19.0,4.0,23.03399999999965,88.164,103.917,21.0
2018,Mexican Grand Prix,GRO,44,SUPERSOFT,ULTRASOFT,14.0,17.0,3.0,22.671000000000276,89.904,99.695,44.0
2018,Mexican Grand Prix,GRO,60,ULTRASOFT,HYPERSOFT,17.0,17.0,0.0,23.407000000000153,113.751,109.556,16.0
2018,Mexican Grand Prix,HAM,11,ULTRASOFT,SUPERSOFT,4.0,5.0,1.0,22.251999999999953,86.983,98.647,14.0
2018,Mexican Grand Prix,HAM,47,SUPERSOFT,ULTRASOFT,4.0,6.0,2.0,22.338000000000648,87.13,100.476,36.0
2018,Mexican Grand Prix,HAR,1,SUPERSOFT,ULTRASOFT,20.0,19.0,-1.0,22.182999999999993,99.18,101.496,1.0
2018,Mexican Grand Prix,HAR,24,ULTRASOFT,SUPERSOFT,15.0,18.0,3.0,23.517999999999574,88.589,102.988,23.0
2018,Mexican Grand Prix,HUL,12,HYPERSOFT,SUPERSOFT,6.0,13.0,7.0,21.149999999999636,87.832,103.544,15.0
2018,Mexican Grand Prix,LEC,13,HYPERSOFT,SUPERSOFT,7.0,15.0,8.0,21.932999999999993,88.335,101.537,16.0
2018,Mexican Grand Prix,MAG,43,SUPERSOFT,ULTRASOFT,10.0,17.0,7.0,22.36200000000008,88.053,101.53,43.0
2018,Mexican Grand Prix,OCO,1,SUPERSOFT,SUPERSOFT,16.0,20.0,4.0,27.610999999999876,96.27,106.839,1.0
2018,Mexican Grand Prix,OCO,30,SUPERSOFT,ULTRASOFT,13.0,16.0,3.0,22.738000000000284,114.369,112.39,34.0
2018,Mexican Grand Prix,PER,30,SUPERSOFT,ULTRASOFT,7.0,9.0,2.0,23.73699999999917,109.679,123.872,30.0
2018,Mexican Grand Prix,PER,38,ULTRASOFT,,17.0,,,,102.831,,11.0
2018,Mexican Grand Prix,RAI,17,ULTRASOFT,SUPERSOFT,5.0,6.0,1.0,22.018999999999778,89.23,100.087,21.0
2018,Mexican Grand Prix,RIC,12,ULTRASOFT,SUPERSOFT,3.0,5.0,2.0,20.881999999999607,85.232,100.006,15.0
2018,Mexican Grand Prix,SAI,11,HYPERSOFT,SUPERSOFT,8.0,12.0,4.0,22.6579999999999,87.476,102.416,14.0
2018,Mexican Grand Prix,SIR,11,ULTRASOFT,SUPERSOFT,15.0,19.0,4.0,22.46900000000005,89.982,103.491,11.0
2018,Mexican Grand Prix,STR,10,ULTRASOFT,ULTRASOFT,14.0,19.0,5.0,24.45600000000013,90.579,104.755,10.0
2018,Mexican Grand Prix,STR,23,ULTRASOFT,SUPERSOFT,17.0,19.0,2.0,23.30899999999974,88.653,102.627,13.0
2018,Mexican Grand Prix,VAN,12,ULTRASOFT,SUPERSOFT,13.0,18.0,5.0,22.17099999999982,89.055,101.02,12.0
2018,Mexican Grand Prix,VER,13,ULTRASOFT,SUPERSOFT,1.0,3.0,2.0,22.164999999999964,85.704,100.948,16.0
2018,Mexican Grand Prix,VER,48,SUPERSOFT,SUPERSOFT,1.0,1.0,0.0,22.048999999999978,84.301,98.058,35.0
2018,Mexican Grand Prix,VET,17,ULTRASOFT,SUPERSOFT,1.0,4.0,3.0,22.6279999999997,85.551,99.705,20.0
2018,Mexican Grand Prix,VET,47,SUPERSOFT,ULTRASOFT,2.0,3.0,1.0,21.717999999999847,83.939,97.226,30.0
2018,Monaco Grand Prix,ALO,19,HYPERSOFT,SUPERSOFT,10.0,10.0,0.0,24.26800000000003,96.37,82.318,23.0
2018,Monaco Grand Prix,BOT,17,HYPERSOFT,SUPERSOFT,7.0,7.0,0.0,23.907000000000153,96.837,79.033,20.0
2018,Monaco Grand Prix,ERI,17,ULTRASOFT,SUPERSOFT,16.0,16.0,0.0,24.254000000000133,98.143,80.083,16.0
2018,Monaco Grand Prix,GAS,37,HYPERSOFT,SUPERSOFT,10.0,10.0,0.0,24.188000000000102,96.516,80.582,41.0
2018,Monaco Grand Prix,GRO,15,ULTRASOFT,SUPERSOFT,19.0,19.0,0.0,24.642000000000053,99.399,82.266,14.0
2018,Monaco Grand Prix,GRO,68,SUPERSOFT,HYPERSOFT,17.0,17.0,0.0,24.373999999999796,103.344,80.368,54.0
2018,Monaco Grand Prix,HAM,12,HYPERSOFT,ULTRASOFT,6.0,6.0,0.0,23.720000000000027,94.447,79.001,14.0
